LaptopID,Brand,RamSize,StorageType,StorageCapacity
v1|156641504662|0,Lenovo,40GB,Unknown,Unknown
v1|375752150806|0,Lenovo,Unknown,Unknown,Unknown
v1|335828832689|0,Lenovo,8GB,Unknown,Unknown
v1|167258325332|0,Lenovo,24GB,Unknown,Unknown
v1|156641496432|0,Lenovo,16GB,Unknown,Unknown
v1|405362859153|0,Lenovo,Unknown,Unknown,Unknown
v1|135035297834|0,Lenovo,2GB,Unknown,Unknown
v1|167258304319|0,Lenovo,20GB,Unknown,Unknown
v1|156641504643|0,Lenovo,Unknown,Unknown,Unknown
v1|335811697595|0,Lenovo,Unknown,Unknown,Unknown
v1|167258325326|0,Lenovo,16GB,Unknown,Unknown
v1|156641483906|0,Lenovo,8GB,Unknown,Unknown
v1|167258336199|0,Lenovo,16GB,Unknown,Unknown
v1|167258307842|0,Lenovo,20GB,Unknown,Unknown
v1|156641489451|0,Lenovo,Unknown,Unknown,Unknown
v1|127031375129|0,Lenovo,4GB,Unknown,Unknown
v1|325878564736|0,Lenovo,4GB,Unknown,Unknown
v1|276776639398|0,Lenovo,4GB,Unknown,Unknown
v1|167258307858|0,Lenovo,36GB,Unknown,Unknown
v1|166954785201|0,Lenovo,Unknown,Unknown,Unknown
v1|335452713018|0,Lenovo,4GB,Unknown,Unknown
v1|156641502587|0,Lenovo,Unknown,Unknown,Unknown
v1|156641504664|0,Lenovo,12GB,Unknown,Unknown
v1|387780923495|0,Lenovo,Unknown,Unknown,Unknown
v1|156641489441|0,Lenovo,12GB,Unknown,Unknown
v1|404014654925|0,Lenovo,Unknown,Unknown,Unknown
v1|167258330256|0,Lenovo,Unknown,Unknown,Unknown
v1|285665689476|0,Lenovo,8GB,Unknown,Unknown
v1|334393238698|0,Lenovo,Unknown,Unknown,Unknown
v1|156641504654|0,Lenovo,16GB,Unknown,Unknown
v1|234938551322|0,Lenovo,Unknown,Unknown,Unknown
v1|167258330255|0,Lenovo,24GB,Unknown,Unknown
v1|167350974446|0,Lenovo,Unknown,Unknown,Unknown
v1|167258330263|0,Lenovo,8GB,Unknown,Unknown
v1|167258330254|0,Lenovo,24GB,Unknown,Unknown
v1|236032674577|0,Lenovo,Unknown,Unknown,Unknown
v1|387434739165|0,Lenovo,Unknown,Unknown,Unknown
v1|156641507484|0,Lenovo,36GB,Unknown,Unknown
v1|156641503128|0,Lenovo,24GB,Unknown,Unknown
v1|167258330266|0,Lenovo,Unknown,Unknown,Unknown
v1|167258336299|0,Lenovo,12GB,Unknown,Unknown
v1|156641503102|0,Lenovo,20GB,Unknown,Unknown
v1|387384903236|0,MSI,32GB,SSD,1TB
v1|176814759075|0,MSI,16GB,HDD,1TB
v1|305733555731|0,MSI,16GB,SSD,1TB
v1|226681130853|0,MSI,8GB,SSD,1TB
v1|297178658130|0,MSI,16GB,SSD,1TB
v1|156238997047|0,MSI,Unknown,SSD,1TB
v1|205352598638|0,MSI,32GB,SSD,1TB
v1|388198002412|0,MSI,32GB,SSD,1TB
v1|388197348505|0,MSI,32GB,SSD,1TB
v1|205396357667|0,MSI,32GB,Unknown,1TB
v1|388197347830|0,MSI,32GB,SSD,1TB
v1|205396453383|0,MSI,32GB,SSD,1TB
v1|205396452751|0,MSI,32GB,SSD,2TB
v1|387557144935|654794926593,MSI,64GB,SSD,4TB
v1|226670749404|0,MSI,8GB,SSD,500GB
v1|306161670180|0,MSI,16GB,Unknown,512GB
v1|205396124407|0,MSI,16GB,SSD,512GB
v1|126024962894|0,MSI,8GB,SSD,512GB
v1|297178658144|0,MSI,16GB,Unknown,512GB
v1|205396453555|0,MSI,16GB,SSD,512GB
v1|388197347775|0,MSI,16GB,SSD,512GB
v1|326062145999|0,MSI,16GB,Unknown,Unknown
v1|205115913137|0,MSI,Unknown,Unknown,Unknown
v1|297083816485|0,MSI,16GB,Unknown,Unknown
v1|297138453380|0,MSI,Unknown,Unknown,Unknown
v1|156852313325|0,MSI,16GB,Unknown,Unknown
v1|388194225621|0,MSI,Unknown,Unknown,Unknown
v1|405407807243|0,MSI,Unknown,Unknown,Unknown
v1|236036771455|0,MSI,Unknown,Unknown,Unknown
v1|335890640627|0,MSI,Unknown,Unknown,Unknown
v1|335893544454|0,MSI,Unknown,Unknown,Unknown
v1|127010435449|0,MSI,Unknown,Unknown,Unknown
v1|306219946012|0,MSI,Unknown,Unknown,Unknown
v1|396247867287|0,MSI,Unknown,Unknown,Unknown
v1|167018010029|0,MSI,Unknown,Unknown,Unknown
v1|166954851564|0,MSI,Unknown,Unknown,Unknown
v1|314882557838|0,MSI,Unknown,Unknown,Unknown
v1|176980719574|0,Microsoft,8GB,SSD,128GB
v1|388195922779|0,Microsoft,8GB,SSD,128GB
v1|204579414677|0,Microsoft,8GB,Unknown,128GB
v1|167010977708|0,Microsoft,Unknown,SSD,128GB
v1|266828208252|0,Microsoft,4GB,Unknown,128GB
v1|296631355196|0,Microsoft,4GB,Unknown,128GB
v1|256784245210|0,Microsoft,Unknown,Unknown,128GB
v1|305953236215|0,Microsoft,4GB,SSD,128GB
v1|116306196485|0,Microsoft,4GB,Unknown,128GB
v1|225933963962|0,Microsoft,8GB,Unknown,128GB
v1|176846795322|0,Microsoft,64GB,Unknown,1TB
v1|176693340300|0,Microsoft,16GB,Unknown,1TB
v1|205351854169|0,Microsoft,16GB,SSD,1TB
v1|388198000835|0,Microsoft,16GB,SSD,1TB
v1|176698351316|0,Microsoft,16GB,Unknown,256GB
v1|376127960196|0,Microsoft,16GB,SSD,256GB
v1|176693276840|0,Microsoft,16GB,Unknown,256GB
v1|297148635843|0,Microsoft,16GB,Unknown,256GB
v1|116546912308|0,Microsoft,16GB,SSD,256GB
v1|286425153333|0,Microsoft,8GB,SSD,256GB
v1|306109212971|0,Microsoft,16GB,Unknown,256GB
v1|127031659757|0,Microsoft,8GB,SSD,256GB
v1|375954277045|0,Microsoft,16GB,SSD,256GB
v1|297177874666|0,Microsoft,16GB,SSD,256GB
v1|197099240418|0,Microsoft,8GB,SSD,256GB
v1|196792690886|0,Microsoft,8GB,SSD,256GB
v1|297010745712|0,Microsoft,8GB,Unknown,256GB
v1|186633959554|0,Microsoft,8GB,SSD,256GB
v1|176979668063|0,Microsoft,8GB,SSD,256GB
v1|387745655139|0,Microsoft,8GB,Unknown,256GB
v1|405723382636|0,Microsoft,16GB,Unknown,256GB
v1|226681253958|0,Microsoft,8GB,SSD,256GB
v1|296869582891|0,Microsoft,8GB,SSD,256GB
v1|116338050727|0,Microsoft,8GB,SSD,256GB
v1|387635304393|0,Microsoft,8GB,SSD,256GB
v1|204844524322|0,Microsoft,8GB,Unknown,256GB
v1|267071065677|0,Microsoft,8GB,SSD,256GB
v1|185119101609|0,Microsoft,8GB,SSD,256GB
v1|354388329928|0,Microsoft,8GB,Unknown,256GB
v1|135463162076|0,Microsoft,8GB,Unknown,512GB
v1|176698357248|0,Microsoft,16GB,Unknown,512GB
v1|275418269426|575985801066,Microsoft,Unknown,Unknown,512GB
v1|326510844497|0,Microsoft,16GB,Unknown,512GB
v1|176958482083|0,Microsoft,32GB,Unknown,512GB
v1|126939436516|0,Microsoft,16GB,Unknown,512GB
v1|306219575300|0,Microsoft,16GB,SSD,512GB
v1|176693316968|0,Microsoft,16GB,Unknown,512GB
v1|405723246259|0,Microsoft,16GB,Unknown,512GB
v1|156689668284|0,Microsoft,16GB,Unknown,512GB
v1|316577843969|0,Microsoft,16GB,Unknown,512GB
v1|335889283296|0,Microsoft,16GB,Unknown,512GB
v1|176434197572|0,Microsoft,8GB,Unknown,512GB
v1|276135772132|0,Microsoft,32GB,SSD,512GB
v1|235892593754|0,Microsoft,2GB,SSD,64GB
v1|284951803791|586861194178,Microsoft,Unknown,Unknown,Unknown
v1|226643574130|0,Microsoft,Unknown,Unknown,Unknown
v1|135672104640|0,Microsoft,Unknown,Unknown,Unknown
v1|166632340947|0,Microsoft,Unknown,SSD,Unknown
v1|297178010463|0,Microsoft,64GB,Unknown,Unknown
v1|256341204812|0,Microsoft,64GB,Unknown,Unknown
v1|376050726473|0,Microsoft,Unknown,Unknown,Unknown
v1|365131957306|0,Microsoft,Unknown,Unknown,Unknown
v1|325468305091|0,Microsoft,Unknown,Unknown,Unknown
v1|146132725859|0,Microsoft,Unknown,Unknown,Unknown
v1|226320107871|0,Microsoft,Unknown,Unknown,Unknown
v1|405723329573|0,Microsoft,Unknown,Unknown,Unknown
v1|126995598179|428143762105,Panasonic,4GB,Unknown,128GB
v1|126922981491|0,Panasonic,8GB,SSD,128GB
v1|135528087957|0,Panasonic,8GB,SSD,128GB
v1|306219516080|0,Panasonic,4GB,Unknown,128GB
v1|196523248218|0,Panasonic,Unknown,SSD,16GB
v1|296117625652|0,Panasonic,Unknown,SSD,16GB
v1|116547308139|0,Panasonic,4GB,SSD,1TB
v1|293610041214|0,Panasonic,16GB,SSD,1TB
v1|155396334210|0,Panasonic,4GB,SSD,1TB
v1|125596213458|0,Panasonic,16GB,SSD,1TB
v1|403732314191|0,Panasonic,16GB,SSD,1TB
v1|146083470221|0,Panasonic,8GB,Unknown,1TB
v1|205395768679|0,Panasonic,16GB,Unknown,1TB
v1|277004019476|0,Panasonic,16GB,Unknown,1TB
v1|296120902901|0,Panasonic,16GB,Unknown,1TB
v1|205395776917|0,Panasonic,16GB,Unknown,1TB
v1|305859173111|0,Panasonic,16GB,Unknown,1TB
v1|176936745231|0,Panasonic,8GB,SSD,240GB
v1|167404399511|0,Panasonic,8GB,SSD,250GB
v1|286385991995|0,Panasonic,8GB,Unknown,250GB
v1|186326885630|0,Panasonic,8GB,SSD,256GB
v1|316591954172|0,Panasonic,8GB,SSD,256GB
v1|176803832000|0,Panasonic,8GB,SSD,256GB
v1|276946133081|0,Panasonic,8GB,Unknown,256GB
v1|195927748058|0,Panasonic,8GB,SSD,256GB
v1|204381745856|0,Panasonic,16GB,Unknown,256GB
v1|126730720195|428116186867,Panasonic,8GB,Unknown,256GB
v1|375836910296|0,Panasonic,8GB,SSD,256GB
v1|375882801893|0,Panasonic,8GB,SSD,256GB
v1|186807954983|694859373658,Panasonic,8GB,SSD,256GB
v1|405509276010|0,Panasonic,Unknown,SSD,256GB
v1|256826985168|0,Panasonic,6GB,Unknown,256GB
v1|354992037760|0,Panasonic,8GB,SSD,256GB
v1|186756859797|0,Panasonic,8GB,SSD,256GB
v1|126740652778|427800794740,Panasonic,4GB,Unknown,256GB
v1|405572900550|0,Panasonic,8GB,SSD,256GB
v1|387879969166|0,Panasonic,8GB,Unknown,256GB
v1|256813633066|0,Panasonic,8GB,SSD,256GB
v1|387879931257|0,Panasonic,8GB,SSD,256GB
v1|355952071299|0,Panasonic,8GB,SSD,256GB
v1|315939403688|0,Panasonic,8GB,SSD,256GB
v1|135528085901|0,Panasonic,16GB,Unknown,256GB
v1|396169305153|0,Panasonic,8GB,SSD,256GB
v1|396165982789|0,Panasonic,16GB,Unknown,256GB
v1|135530594697|0,Panasonic,8GB,SSD,256GB
v1|306219513742|0,Panasonic,8GB,SSD,256GB
v1|186080374876|0,Panasonic,8GB,SSD,256GB
v1|135528060094|0,Panasonic,8GB,SSD,256GB
v1|235912268757|0,Panasonic,8GB,SSD,256GB
v1|396165959717|0,Panasonic,8GB,SSD,256GB
v1|135530596161|0,Panasonic,8GB,SSD,256GB
v1|195527552457|0,Panasonic,8GB,Unknown,256GB
v1|135557213178|0,Panasonic,8GB,Unknown,256GB
v1|396214489080|0,Panasonic,16GB,Unknown,256GB
v1|186204160603|0,Panasonic,32GB,SSD,2TB
v1|405723290463|0,Panasonic,32GB,SSD,2TB
v1|296589402165|0,Panasonic,32GB,SSD,2TB
v1|256511033114|0,Panasonic,16GB,SSD,2TB
v1|186880878690|0,Panasonic,8GB,HDD,300GB
v1|335380175465|0,Panasonic,Unknown,HDD,320GB
v1|175990173147|475424527650,Panasonic,4GB,Unknown,320GB
v1|375963037308|0,Panasonic,16GB,SSD,500GB
v1|235735141420|0,Panasonic,16GB,SSD,500GB
v1|236037292875|0,Panasonic,Unknown,Unknown,500GB
v1|186295996529|0,Panasonic,16GB,SSD,512GB
v1|185328383435|0,Panasonic,16GB,SSD,512GB
v1|176520978014|0,Panasonic,16GB,SSD,512GB
v1|405560152740|0,Panasonic,16GB,Unknown,512GB
v1|405319732846|0,Panasonic,Unknown,SSD,512GB
v1|186166958158|0,Panasonic,8GB,SSD,512GB
v1|405004995090|0,Panasonic,16GB,SSD,512GB
v1|176917552019|0,Panasonic,16GB,SSD,512GB
v1|306019600212|0,Panasonic,16GB,SSD,512GB
v1|405319721165|0,Panasonic,Unknown,SSD,512GB
v1|405691981042|0,Panasonic,Unknown,SSD,512GB
v1|185937263659|0,Panasonic,8GB,SSD,512GB
v1|126995318422|0,Panasonic,32GB,SSD,512GB
v1|405250685411|0,Panasonic,16GB,SSD,512GB
v1|405723300828|0,Panasonic,8GB,SSD,512GB
v1|256636645997|0,Panasonic,16GB,SSD,512GB
v1|114965132392|0,Panasonic,16GB,SSD,512GB
v1|116297804656|0,Panasonic,8GB,SSD,512GB
v1|296518382921|0,Panasonic,16GB,SSD,512GB
v1|204503344627|0,Panasonic,8GB,SSD,512GB
v1|134727507253|0,Panasonic,8GB,SSD,512GB
v1|267209352351|0,Panasonic,16GB,Unknown,512GB
v1|126727247076|0,Panasonic,4GB,SSD,5GB
v1|403982568395|0,Panasonic,4GB,Unknown,750GB
v1|126807861235|0,Panasonic,4GB,SSD,8GB
v1|256832552966|0,Panasonic,4GB,SSD,8GB
v1|297107707196|0,Panasonic,Unknown,HDD,8GB
v1|375812365328|644759133353,Panasonic,4GB,SSD,8GB
v1|166555597200|0,Panasonic,4GB,SSD,8GB
v1|166052687066|0,Panasonic,4GB,SSD,8GB
v1|303512922075|0,Panasonic,Unknown,SSD,8GB
v1|326108299711|515203545027,Panasonic,4GB,Unknown,Unknown
v1|186456479519|0,Panasonic,Unknown,Unknown,Unknown
v1|376118586963|0,Panasonic,Unknown,Unknown,Unknown
v1|226616510662|0,Panasonic,Unknown,Unknown,Unknown
v1|276893871589|0,Panasonic,Unknown,Unknown,Unknown
v1|236037046537|0,Panasonic,16GB,Unknown,Unknown
v1|126204205004|0,Panasonic,4GB,Unknown,Unknown
v1|176979320293|0,Panasonic,8GB,Unknown,Unknown
v1|405063770656|675137365380,Panasonic,8GB,Unknown,Unknown
v1|388197122425|0,Panasonic,Unknown,Unknown,Unknown
v1|363283217558|0,Panasonic,16GB,Unknown,Unknown
v1|294293168509|0,Panasonic,60GB,Unknown,Unknown
v1|326514253217|0,Panasonic,8GB,Unknown,Unknown
v1|203077368880|0,Panasonic,Unknown,Unknown,Unknown
v1|146494425648|0,Panasonic,2GB,Unknown,Unknown
v1|232158877372|0,Panasonic,Unknown,Unknown,Unknown
v1|266181032445|0,Panasonic,16GB,Unknown,Unknown
v1|186689712047|0,Panasonic,Unknown,Unknown,Unknown
v1|187022949567|0,Panasonic,Unknown,Unknown,Unknown
v1|396169682693|0,Panasonic,4GB,Unknown,Unknown
v1|186943742077|0,Panasonic,Unknown,Unknown,Unknown
v1|286319964466|0,Panasonic,8GB,Unknown,Unknown
v1|235153654650|0,Panasonic,8GB,Unknown,Unknown
v1|404869850642|0,Panasonic,4GB,Unknown,Unknown
v1|325734968353|0,Panasonic,8GB,Unknown,Unknown
v1|256876346145|0,Panasonic,Unknown,Unknown,Unknown
v1|115791066066|0,Panasonic,Unknown,Unknown,Unknown
v1|135669326893|0,Razer,Unknown,Unknown,Unknown
v1|405723656001|0,Razer,Unknown,Unknown,Unknown
v1|315840495626|0,SGIN,4GB,SSD,128GB
v1|235412028199|0,SGIN,4GB,Unknown,128GB
v1|387216795175|654455787520,SGIN,Unknown,SSD,128GB
v1|387636531493|0,SGIN,4GB,SSD,128GB
v1|315982549209|0,SGIN,8GB,SSD,256GB
v1|387213629602|0,SGIN,8GB,SSD,256GB
v1|387213731911|0,SGIN,Unknown,SSD,4GB
v1|394940912519|0,SGIN,24GB,SSD,512GB
v1|187104913371|0,SGIN,4GB,SSD,5GB
v1|187112977884|0,SGIN,4GB,SSD,5GB
v1|236037264888|0,Samsung,4GB,Unknown,128GB
v1|226628345437|0,Samsung,5GB,Unknown,128GB
v1|326491943278|0,Samsung,4GB,Unknown,128GB
v1|326437988847|0,Samsung,4GB,Unknown,128GB
v1|295763102786|0,Samsung,4GB,SSD,16GB
v1|304970438284|0,Samsung,4GB,SSD,16GB
v1|267055288089|0,Samsung,4GB,Unknown,16GB
v1|306184824246|0,Samsung,4GB,SSD,16GB
v1|167288821977|0,Samsung,2GB,Unknown,16GB
v1|176802366791|0,Samsung,4GB,Unknown,16GB
v1|396119037602|0,Samsung,2GB,SSD,16GB
v1|396119038357|0,Samsung,2GB,Unknown,16GB
v1|396119031741|0,Samsung,2GB,SSD,16GB
v1|235391426254|0,Samsung,2GB,SSD,16GB
v1|174548520877|0,Samsung,2GB,Unknown,16GB
v1|396119038562|0,Samsung,2GB,SSD,16GB
v1|396117771687|0,Samsung,2GB,Unknown,16GB
v1|196588679141|0,Samsung,2GB,Unknown,16GB
v1|274712014272|0,Samsung,2GB,SSD,16GB
v1|297075222141|0,Samsung,16GB,SSD,1TB
v1|226617143989|0,Samsung,16GB,Unknown,1TB
v1|176928289960|0,Samsung,Unknown,SSD,1TB
v1|326517029581|0,Samsung,32GB,Unknown,1TB
v1|297146585174|0,Samsung,32GB,Unknown,1TB
v1|306200034475|0,Samsung,16GB,Unknown,1TB
v1|116460067809|0,Samsung,16GB,SSD,256GB
v1|335747753196|0,Samsung,4GB,SSD,256GB
v1|276380065685|0,Samsung,64GB,Unknown,2TB
v1|235818278871|0,Samsung,4GB,SSD,32GB
v1|267099794641|0,Samsung,4GB,SSD,32GB
v1|224180582894|0,Samsung,4GB,Unknown,32GB
v1|404733909801|0,Samsung,4GB,Unknown,32GB
v1|405225668287|0,Samsung,4GB,Unknown,32GB
v1|316140788435|0,Samsung,4GB,HDD,500GB
v1|297134701468|0,Samsung,16GB,Unknown,512GB
v1|166519236903|0,Samsung,4GB,Unknown,64GB
v1|156839542443|0,Samsung,6GB,SSD,64GB
v1|256618471245|0,Samsung,4GB,Unknown,Unknown
v1|186872559551|0,Samsung,32GB,Unknown,Unknown
v1|306219550966|0,Samsung,16GB,Unknown,Unknown
v1|326346244458|0,Samsung,Unknown,Unknown,Unknown
v1|116547113328|0,Samsung,2GB,Unknown,Unknown
v1|267178300901|0,Samsung,Unknown,Unknown,Unknown
v1|116028214584|0,Samsung,6GB,Unknown,Unknown
v1|135257434784|0,Samsung,Unknown,Unknown,Unknown
v1|116434246606|0,Samsung,Unknown,Unknown,Unknown
v1|286416396345|0,Samsung,Unknown,Unknown,Unknown
v1|404224168198|0,Samsung,4GB,Unknown,Unknown
v1|365240159967|0,Samsung,Unknown,Unknown,Unknown
v1|267101382133|0,Samsung,Unknown,Unknown,Unknown
v1|297008012467|0,Samsung,Unknown,Unknown,Unknown
v1|335655770814|0,Samsung,Unknown,Unknown,Unknown
v1|205113595300|0,Samsung,Unknown,Unknown,Unknown
v1|326427429527|0,Samsung,Unknown,SSD,Unknown
v1|226664554614|0,Samsung,Unknown,Unknown,Unknown
v1|126921237170|0,Samsung,Unknown,Unknown,Unknown
v1|285839566722|0,Samsung,Unknown,Unknown,Unknown
v1|286182443215|0,Samsung,Unknown,Unknown,Unknown
v1|185351859895|0,Samsung,Unknown,Unknown,Unknown
v1|185519159353|0,Samsung,Unknown,Unknown,Unknown
v1|387370862961|0,Samsung,Unknown,Unknown,Unknown
v1|256774805991|0,Samsung,Unknown,Unknown,Unknown
v1|387926852581|0,Samsung,Unknown,Unknown,Unknown
v1|146351937197|0,Samsung,Unknown,Unknown,Unknown
v1|226466613953|0,Samsung,Unknown,Unknown,Unknown
v1|285257361687|0,Samsung,Unknown,Unknown,Unknown
v1|146174004017|0,Samsung,Unknown,Unknown,Unknown
v1|375773442408|0,Samsung,Unknown,Unknown,Unknown
v1|285784837855|0,Samsung,Unknown,Unknown,Unknown
v1|265076477460|0,Samsung,Unknown,Unknown,Unknown
v1|335881969838|0,Samsung,32GB,Unknown,Unknown
v1|135427635847|0,Samsung,Unknown,Unknown,Unknown
v1|116431220527|0,Samsung,Unknown,Unknown,Unknown
v1|405424370024|0,Samsung,Unknown,Unknown,Unknown
v1|326021237536|0,Samsung,Unknown,Unknown,Unknown
v1|355482121228|0,Samsung,Unknown,Unknown,Unknown
v1|388179458977|0,Samsung,16GB,Unknown,Unknown
v1|166321031076|0,Samsung,16GB,Unknown,Unknown
v1|176461005215|0,Samsung,Unknown,Unknown,Unknown
v1|294389095406|0,Samsung,Unknown,Unknown,Unknown
v1|384335911257|0,Samsung,Unknown,Unknown,Unknown
v1|404799280597|0,Samsung,Unknown,Unknown,Unknown
v1|387879212983|0,Samsung,Unknown,Unknown,Unknown
v1|314230771861|0,Samsung,Unknown,Unknown,Unknown
v1|388179459699|0,Samsung,16GB,Unknown,Unknown
v1|396323049400|0,Samsung,Unknown,Unknown,Unknown
v1|125872275799|0,Samsung,Unknown,Unknown,Unknown
v1|387875661988|0,Samsung,Unknown,Unknown,Unknown
v1|395697494936|0,Samsung,Unknown,Unknown,Unknown
v1|186658954982|0,Samsung,Unknown,Unknown,Unknown
v1|275663650069|0,Samsung,Unknown,Unknown,Unknown
v1|335680219544|0,Samsung,16GB,Unknown,Unknown
v1|226409879466|0,Samsung,Unknown,Unknown,Unknown
v1|355915931144|0,Sharp,4GB,SSD,128GB
v1|266879980699|0,Sony,8GB,Unknown,500GB
v1|275972581168|0,ThinkPad,4GB,SSD,120GB
v1|275974159916|0,ThinkPad,4GB,SSD,120GB
v1|305650338349|0,ThinkPad,8GB,SSD,128GB
v1|285838007058|0,ThinkPad,8GB,SSD,128GB
v1|297124746194|0,ThinkPad,8GB,Unknown,128GB
v1|187105346830|0,ThinkPad,8GB,SSD,128GB
v1|235920595583|0,ThinkPad,Unknown,SSD,128GB
v1|326506492505|0,ThinkPad,8GB,SSD,128GB
v1|335696510291|0,ThinkPad,8GB,SSD,128GB
v1|326506483326|0,ThinkPad,8GB,SSD,128GB
v1|156805109721|0,ThinkPad,8GB,SSD,128GB
v1|167370121754|0,ThinkPad,8GB,SSD,128GB
v1|306219516584|0,ThinkPad,4GB,SSD,128GB
v1|305177824915|604110880277,ThinkPad,6GB,SSD,128GB
v1|235241352650|0,ThinkPad,4GB,SSD,128GB
v1|204769058232|0,ThinkPad,8GB,Unknown,128GB
v1|374852863173|0,ThinkPad,6GB,SSD,128GB
v1|174836213590|0,ThinkPad,8GB,SSD,128GB
v1|235759895043|0,ThinkPad,6GB,SSD,160GB
v1|135666535461|0,ThinkPad,Unknown,Unknown,160GB
v1|156096587896|0,ThinkPad,12GB,SSD,166GB
v1|224833789923|0,ThinkPad,Unknown,SSD,16GB
v1|388003915170|0,ThinkPad,Unknown,SSD,16GB
v1|235286622154|0,ThinkPad,Unknown,SSD,16GB
v1|226134925851|0,ThinkPad,32GB,SSD,1TB
v1|326370858041|0,ThinkPad,32GB,SSD,1TB
v1|126637248044|0,ThinkPad,64GB,Unknown,1TB
v1|116547380889|0,ThinkPad,32GB,SSD,1TB
v1|326396362423|0,ThinkPad,64GB,Unknown,1TB
v1|226681608936|0,ThinkPad,4GB,SSD,1TB
v1|296985202841|0,ThinkPad,32GB,SSD,1TB
v1|226484208783|0,ThinkPad,16GB,Unknown,1TB
v1|296543226853|0,ThinkPad,32GB,SSD,1TB
v1|388195848136|0,ThinkPad,32GB,SSD,1TB
v1|297084282452|0,ThinkPad,32GB,SSD,1TB
v1|225643933584|0,ThinkPad,32GB,Unknown,1TB
v1|305773829911|0,ThinkPad,32GB,Unknown,1TB
v1|205393744527|0,ThinkPad,16GB,HDD,1TB
v1|355951937375|0,ThinkPad,32GB,Unknown,1TB
v1|127031850886|0,ThinkPad,16GB,SSD,1TB
v1|305802824883|0,ThinkPad,32GB,Unknown,1TB
v1|306199475468|0,ThinkPad,4GB,HDD,1TB
v1|297079357064|0,ThinkPad,32GB,Unknown,1TB
v1|396398925055|0,ThinkPad,32GB,SSD,1TB
v1|286370735928|0,ThinkPad,16GB,SSD,1TB
v1|146494189854|0,ThinkPad,32GB,SSD,1TB
v1|286442055335|0,ThinkPad,32GB,SSD,1TB
v1|145803428062|0,ThinkPad,24GB,SSD,1TB
v1|375790340405|0,ThinkPad,64GB,SSD,1TB
v1|205346437228|0,ThinkPad,32GB,Unknown,1TB
v1|135203529875|0,ThinkPad,32GB,SSD,1TB
v1|146027040163|0,ThinkPad,16GB,Unknown,1TB
v1|276928652274|0,ThinkPad,32GB,Unknown,1TB
v1|156846877426|0,ThinkPad,Unknown,SSD,1TB
v1|375553122105|0,ThinkPad,16GB,SSD,1TB
v1|388196276169|0,ThinkPad,8GB,SSD,240GB
v1|316598877896|0,ThinkPad,8GB,SSD,240GB
v1|204769055832|0,ThinkPad,8GB,Unknown,240GB
v1|196369106966|0,ThinkPad,8GB,SSD,240GB
v1|276880208694|0,ThinkPad,8GB,Unknown,250GB
v1|235868762169|0,ThinkPad,8GB,SSD,250GB
v1|305966728301|0,ThinkPad,8GB,SSD,256GB
v1|286068793851|0,ThinkPad,8GB,SSD,256GB
v1|296970050366|0,ThinkPad,8GB,SSD,256GB
v1|256629770691|0,ThinkPad,16GB,SSD,256GB
v1|254855107832|0,ThinkPad,16GB,SSD,256GB
v1|296875050113|0,ThinkPad,8GB,SSD,256GB
v1|116225086943|0,ThinkPad,8GB,SSD,256GB
v1|226122135373|0,ThinkPad,16GB,SSD,256GB
v1|186799664370|0,ThinkPad,8GB,SSD,256GB
v1|297153840651|0,ThinkPad,32GB,Unknown,256GB
v1|306163916249|0,ThinkPad,16GB,Unknown,256GB
v1|226675325907|0,ThinkPad,8GB,SSD,256GB
v1|356726534798|0,ThinkPad,16GB,SSD,256GB
v1|197175302589|0,ThinkPad,16GB,SSD,256GB
v1|176979391209|0,ThinkPad,8GB,SSD,256GB
v1|146490957895|0,ThinkPad,16GB,SSD,256GB
v1|156850805399|0,ThinkPad,16GB,SSD,256GB
v1|335893130557|0,ThinkPad,16GB,Unknown,256GB
v1|296977864528|0,ThinkPad,8GB,SSD,256GB
v1|156843728514|0,ThinkPad,16GB,SSD,256GB
v1|276936566021|0,ThinkPad,8GB,SSD,256GB
v1|296543200125|0,ThinkPad,32GB,Unknown,256GB
v1|197175307935|0,ThinkPad,8GB,SSD,256GB
v1|297174525757|0,ThinkPad,8GB,SSD,256GB
v1|326376428851|0,ThinkPad,16GB,Unknown,256GB
v1|316586675539|0,ThinkPad,24GB,SSD,256GB
v1|196385537922|0,ThinkPad,8GB,SSD,256GB
v1|396362441362|0,ThinkPad,8GB,Unknown,256GB
v1|256724270719|0,ThinkPad,8GB,Unknown,256GB
v1|296977586887|0,ThinkPad,16GB,SSD,256GB
v1|135634582623|0,ThinkPad,16GB,SSD,256GB
v1|305691097454|0,ThinkPad,16GB,Unknown,256GB
v1|335894676704|0,ThinkPad,8GB,SSD,256GB
v1|176978170382|0,ThinkPad,24GB,SSD,256GB
v1|306157410897|0,ThinkPad,16GB,Unknown,256GB
v1|235612533039|0,ThinkPad,16GB,Unknown,256GB
v1|405722891237|0,ThinkPad,8GB,SSD,256GB
v1|135672611642|0,ThinkPad,16GB,Unknown,256GB
v1|405562209396|0,ThinkPad,8GB,SSD,256GB
v1|176796375958|0,ThinkPad,8GB,SSD,256GB
v1|236027781010|0,ThinkPad,16GB,Unknown,256GB
v1|356685812457|0,ThinkPad,8GB,SSD,256GB
v1|355050181920|0,ThinkPad,8GB,SSD,256GB
v1|388198003530|0,ThinkPad,16GB,SSD,256GB
v1|394783777192|0,ThinkPad,8GB,SSD,256GB
v1|204977370680|0,ThinkPad,8GB,SSD,256GB
